open,high,low,close,volume,tradingDate,month,year,quarter_y,ticker,fixedAsset_x,asset_x,debt_x,equity_x,capital_x,customerLoan_x,badLoan_x,provision_x,netCustomerLoan_x,otherAsset_x,otherBankCredit_x,oweOtherBank_x,valuablePaper_x,payableInterest_x,receivableInterest_x,deposit_x,otherDebt_x,fund_x,unDistributedIncome_x,payable_x,cash_y,fixedAsset_y,asset_y,debt_y,equity_y,capital_y,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan_y,badLoan_y,provision_y,netCustomerLoan_y,otherAsset_y,otherBankCredit_y,oweOtherBank_y,oweCentralBank_y,valuablePaper_y,payableInterest_y,receivableInterest_y,deposit_y,otherDebt_y,fund_y,unDistributedIncome_y,payable_y,revenue_x,yearRevenueGrowth_x,operationExpense_x,operationProfit_x,yearOperationProfitGrowth_x,preTaxProfit_x,postTaxProfit_x,shareHolderIncome_x,yearShareHolderIncomeGrowth_x,investProfit_x,serviceProfit_x,otherProfit_x,provisionExpense_x,operationIncome_x,revenue_y,yearRevenueGrowth_y,operationExpense_y,operationProfit_y,yearOperationProfitGrowth_y,preTaxProfit_y,postTaxProfit_y,shareHolderIncome_y,yearShareHolderIncomeGrowth_y,investProfit_y,serviceProfit_y,otherProfit_y,provisionExpense_y,operationIncome_y,investCost_x,fromInvest_x,fromFinancial_x,fromSale_x,investCost_y,fromInvest_y,fromFinancial_y,fromSale_y,priceToEarning_x,priceToBook_x,roe_x,earningPerShare_x,bookValuePerShare_x,interestMargin_x,nonInterestOnToi_x,badDebtPercentage_x,provisionOnBadDebt_x,costOfFinancing_x,equityOnTotalAsset_x,equityOnLoan_x,costToIncome_x,epsChange_x,assetOnEquity_x,preProvisionOnToi_x,postTaxOnToi_x,loanOnEarnAsset_x,loanOnDeposit_x,depositOnEarnAsset_x,liquidityOnLiability_x,payableOnEquity_x,bookValuePerShareChange_x,creditGrowth_x,priceToEarning_y,priceToBook_y,roe_y,roa_y,earningPerShare_y,bookValuePerShare_y,interestMargin_y,nonInterestOnToi_y,badDebtPercentage_y,provisionOnBadDebt_y,costOfFinancing_y,equityOnTotalAsset_y,equityOnLoan_y,costToIncome_y,epsChange_y,assetOnEquity_y,preProvisionOnToi_y,postTaxOnToi_y,loanOnEarnAsset_y,loanOnAsset_y,loanOnDeposit_y,depositOnEarnAsset_y,badDebtOnAsset_y,liquidityOnLiability_y,payableOnEquity_y,cancelDebt_y,bookValuePerShareChange_y,creditGrowth_y,capital_x_9377,capital_x_10273,capital_x_12886,capital_x_16627,capital_x_21616,capital_x_27019,oweCentralBank_x_0,oweCentralBank_x_3074,oweCentralBank_x_5179,roa_x_0.005,roa_x_0.006,roa_x_0.008,roa_x_0.017,roa_x_0.019,roa_x_0.02,loanOnAsset_x_0.672,loanOnAsset_x_0.686,loanOnAsset_x_0.698,loanOnAsset_x_0.699,loanOnAsset_x_0.7,loanOnAsset_x_0.701,cancelDebt_x_0.001,cancelDebt_x_0.002,cancelDebt_x_0.006,cancelDebt_x_0.007,cancelDebt_x_0.014,badDebtOnAsset_x_0.004,badDebtOnAsset_x_0.005,badDebtOnAsset_x_0.006,badDebtOnAsset_x_0.009
27240.0,27600.0,27000.0,27040.0,8179300,2021-07-21T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27040.0,27520.0,26560.0,27280.0,7161900,2021-07-22T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27120.0,27320.0,26400.0,26400.0,7433000,2021-07-23T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26080.0,26480.0,25640.0,26160.0,7528400,2021-07-26T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26440.0,26800.0,26400.0,26520.0,5634700,2021-07-27T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26560.0,26880.0,26440.0,26520.0,4846400,2021-07-28T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26760.0,27360.0,26640.0,27320.0,7638000,2021-07-29T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27440.0,28920.0,27440.0,28920.0,35156000,2021-07-30T00:00:00.000Z,7,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28400.0,28800.0,28280.0,28440.0,8646400,2021-08-02T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28360.0,28640.0,28000.0,28640.0,8766300,2021-08-03T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28800.0,28800.0,28240.0,28400.0,8466500,2021-08-04T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28280.0,28880.0,28240.0,28800.0,13787200,2021-08-05T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28880.0,28920.0,28360.0,28440.0,8620800,2021-08-06T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28320.0,29480.0,28120.0,29200.0,19240200,2021-08-09T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29440.0,29480.0,28960.0,29200.0,10457700,2021-08-10T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29200.0,29400.0,28800.0,28800.0,16492300,2021-08-11T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28640.0,28800.0,28240.0,28240.0,12147100,2021-08-12T00:00:00.000Z,8,2021,3,ACB,3763,527770,482869,44901,27019,361913,2799,-5862,356051,6929,41381,13013.0,30548,4638.0,3172.0,379921,30548,7164,10445,482869,7010.0,3646.0,479309.0,436825.0,42483.0,27019.0,33533.0,22969.0,5707.0,68774.0,336492.0,2822.0,-5580.0,330911.0,6479.0,15591.0,4733.0,0.0,32470.0,4657.0,2591.0,365770.0,32470.0,5742.0,9439.0,436825.0,18945.0,0.299,-8230.0,23564.0,0.297,11998.0,9603.0,9603.0,0.25,1586.0,2894.0,139.0,-3336.0,15334.0,4521.0,0.244,-2254.0,5690.0,0.269,2616.0,2103.0,2103.0,0.014,492.0,636.0,42.0,-820.0,3436.0,-636.0,-462.0,-2884.0,39926.0,-50.0,-40.0,0.0,12722.0,9.7,2.1,0.239,2843.0,13294.0,0.04,0.196,0.008,2.094,0.034,0.085,0.124,0.349,0.25,11.8,0.521,0.408,0.711,0.953,0.746,0.333,10.8,0.267,0.162,8.8,2.0,0.258,0.022,2879.0,12578.0,0.042,0.206,0.008,1.977,0.038,0.089,0.126,0.396,0.003,11.3,0.485,0.37,0.728,0.702,0.92,0.792,0.006,0.316,10.3,0.001,0.052,0.131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
